	ID	comment	label
12828	Yeop	대항 해봤자싫은데ㅋㅋ이럴걸	0
310	건강한삶	이말년 좌파아니다 	0
31462	내츄럴앤도텤	일베 유입되고여긴 말로만 장애인 코스프레 하는 능력자가 많구나 하고 생각하게 한 첫번째가 슨타크 너 때문이었다네 글엔 항상 유쾌한 브금이 깔려 있어서 글을 읽으면서도 신이 났고정교하게 만든 니 창작물 못지 않게 짤막하게 끊어주던 필체와 사진과 움짤들도 굉장히 신선해서 아직도 생생하게 기억이 난다얼굴은 괜찮은지 모르겠다 요즘은 흉터도 어느정도 회복이 잘 된다고 하니 희망을 갖고 살 길 바라고어떻게든 꼭 도움을 주고 싶다 너한테 도움을 주지 못해 속상해 하고 있는 게이들도 많다는 것을 알아주길	1
11238	As109	나가토 유키 ㅇㅂ	0
2496	대중잣지	애국보수가 또	0
11536	노짱운지스키	ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ눈물난다ㅠㅠㅠㅠㅠㅠㅠ	0
20992	 hyun soo park  	넘 잼있어여	0
3457	왔다감	반말하노이기야	0
17236	 GH K  	이런 문정부를 지지하는댓글부대 도대체 어떤 인간들인지 정말 궁금하네	0
21005	 꿀벌워녕의일꿀벌.  	네이버에 양팡 턱 이라 치시면 블로그에 양팡님이 사용하신 로봇청소기 라는 광고성 후기글이 있는데 로봇청소기 이사선물로 시청자가 선물해주셨다고 했던거같은데 뒷광고 매우 의심되네요 이말고 필라테스치킨플러스 롯데시네마 인비절라인 등등등 등등등등 아주 영상마다 하나꼴로 하신거같은데 누가 퍼트려달라고해서 몇백개정도 게속 퍼트리겠습니다	0
1135	능고능국어디+7	일본은 더 하다	0
4639	창의적인무현	정보 ㅇㅂ	0
27138	위정자	고맙다게이야	1
12488	Gabber	이 밑으로 댓글달면 자신의 세상만사와 관련된 모두가 행복해짐 ㅅㄱ	0
20908	 Bh K  	실망감에 화를 낼 순 있지만 목숨관련 욕설비방이나 패드립은 하지 마시길 모든 뒷광고 유투버들 많은이들에게 맘상 크게준거다 진심반성하시길	0
24844	이진법으로말함	어휴한남이는 오늘도 찌질하네언제쯤 철들까	1
18009	 Sangmok S  	점심 1시간으로 해라 쑤레기 기업	0
14898	 이수현  	2020에 다시 보는사람 손	0
17413	 박선준  	이제 이러다가 쉴드충들만 남아서 언니돌아오세요 ㅠㅠ 이러면 아무일없었다는듯이 복귀하겠지	0
10574	밤부엉이	쪼끔만 더하면은 우리가 이깁니다	0
27824	최고의가치	문재인찍은 새끼들은 더좆되봐야됨	1
7983	보만다지진	힘냉 일베줄겡	0
30301	못할건없다	힘내라 우리 일게이	1
18323	 사탄  	제시갓	0
32935	인생끝났다.	ㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 논리종범 김치종특 ㅋㅋㅋㅋㅋㅋ	1
13036	 콩주친구김냥이  	1746	0
22782	 호랑이무케  	그러고보니 예전에 긴또깡 사건에서도지민 설현 둘이 나외서 그랬던거잖아	0
30993	Mixing	긍정왕 일게이는 유뷰	1
19609	 문호준진심녀.  	아잉 언니 댓글좀 썰지망	0
10308	초당대정치외교학	2천배 남았다	0
33773	 오이귤  	ㅋㅋㅋ 제시 존나 사이다네	1
2360	unih	엥 일베 거기 완전 개냠 사이트 아니냐	0
34956	 주마  	채널 전체 조회수 그대로인거 보니깐 영상 삭제한게아니라 잠깐 비공개 한거자넠ㅋㅋㅋㅋㅋㅋㅋ 쯔양은 진짜 지웠던데 괜히 효과좋아보이니깐 겉모습만 흉내내려 하니깐 이렇게 티가 나네	1
28186	피터슨교수님	그거 틀딱 멕이는걸껄 ㅋㅋㅋㅋㅋ 막 대깨문은 아닌듯한데 어쨌든 저짝성향인건 맞는것같음	1
5079	진압천사전두엘	야이 솔직히 불쌍하다 힘내라	0
23377	 HYSE92  	나도 신지민 저 사무엘 국장 인스타 찾아가서 차단해버림	0
35193	 C.D.K.S언젠가는  	꼽으면민아한테 한 것 처럼 해본던가 	1
3038	내인생어짜너	니딸으립 ㅁㅈㅎ	0
32486	구글광고	아이고 어쩌다 그래됏대 인생ㅅㅂ 퇴원하고 손가락 다시 자라나면 작품들 더 만들어달라 이기	1
18973	 미니맵좀봐제발  	지환이 유튜브 잘되니까 좋다	0
7222	하쓰톤	이제부터 넌 강철의 연금술사다이제 손에 오토메탈 달면 완성일 듯	0
17865	 박도하  	저는 유튜브를 즐겨보는 일반인이지만 이 글을 쓰면서 뒷광고 하신 분들을 옹호하는 글이 아닙니다뒷광고를 하신 분들이 잘했다는건 아닙니다유튜버들이  뒷광고인걸 알면서 구독자와 시청자분들께 속였다는거에 엄청 큰 잘못을하였다는건 변함이 없습니다 믿음을 스스로 버린 상황이니까요다만 현 상황에 대해서는 이해는 합니다내 눈앞에 손만 뻗으면 가질수 있고 처음에는 단호하게 마음먹고작은 상태로 시작하다 규모가 커지는 등 광고수익 금액자체도 커지는데 안할 사람이 누가 있을까요  당연히 안하시는 분들도 있지요 근데최소 몇백  몇천  억 단위까지 오고 가는 상황에서 한 두번이면 넘어가지만 주위 유튜버나 계속 오는 광고의 유혹을누가 이길수 있을까요본인들은 정말로 돈을 저렇게 벌 수 있는데 나는 했을까안했을까 먼저 고민을 해보시고그 후에 욕을 하시던 위로를 해주시던 하셨으면 하는 마음에 글을 적습니다 이 글을 적은건  뒷광고를 누가 또 있나  눈팅하다가 댓글중에 도가 넘은 글들을 보고 써본겁니다	0
12577	사하구남자님	ㄴㄷ	0
34411	 키크고싶다  	그래 그래 돈맛좀 보니까 좋았지 그래그래 니가 한거 생각하면 그정도면 달다는거 잊지마라 그딴짓 했으면 한번 ㅈ돼봐야지	1
24721	꾸꾸꽈까+4	손님의 입장  관심없음좆소다니는 친구의 시선   시발련이 바코드만 찍고선 나하고 월급이 비슷하네잘나가는 친구의 시선 해뜰날 오겠찌	1
4245	댓글알림끄고안봄	ㄹㅇㅍㅌ 겨털은 걍 기르는거임	0
4674	청정한한국인+7	이런 사태를 일으킨 게 문재인 정권이고 이유없이 의대생들이 국시거부한게 아닌데 ㅋㅋ 이런 대립이 문재인이 말하는 국민과의 소통인가ㅋㅋ	0
30054	아카자앗카링요	ㅠㅠ 멘탈 존나 좋네 힘내라 너같은 능력자들은 어떻게든 성공할꺼다	1
20850	 김동현  	쉴드를 못치겠네잘가라 형그냥 다들 사과할때 사과했으면 평소 구독자들에게 받은 좋은 이미지도있고 그냥 넘어갔을텐데	0
23432	 윤서  	나름님 악플에 너무 마음 아프지않으셧으면 좋겠네요 악플로 인해 나쁜생각하실까 너무 걱정도되고 마음도 아프네요 물론 잘못한건맞지만  제생각엔 악플들이 너무 심한거같네요 나름님 힘내시고 앞으로 달라진모습 좋은모습 보여주셧으면 좋겠어요 	0
6751	일겅?	ㅇㅂ주려고 로그인했다그래도 유쾌해서다행이다	0
7022	W4RF4C3	자라	0
32660	몬스터일베	운마애미창년	1
5923	pomrad+2	가벼울수록 유리하긴 함	0
23495	 레브  	나름언니 어그로인줄 알고 뭐야ㅋㅋㅋㅋㅋ 이러고 들어왔는데 언니 만큼은 정말 믿었는데 언니가 이럴줄은 몰랐어요	0
32881	^o^	보지털 수북오	1
15006	 Soojin Lee  	구독이 내려와 팔로우가 따라와 이거 가사가 무슨 성가찬송가같다 ㅋㅋ	0
3673	이게나라노	에라이 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
23934	 노래하는건이  	갠적으로 사람볼줄 아는 남자 연예인 2명김희철 이홍기	0
34728	 rla thdus  	친하게 지낸다는건 가치관과 어떤 사건에 비슷한 시각을 갖고 공감도가 같은 사람끼리 함께 하는걸 뜻한다 그사람을 알려면 주변 친구들을 보라는말이 있다 김신영이나 설현이나 오십보백보다 그렇게 몰려다녔으면 몰랐을리없다 인성쓰레기들	1
31234	응디응딩이	아직도 ㅇㅂ가 오르네 이번 앨범 개씹 잭팟 터지게 해주세요 ㅠㅠ	1
33104	 _u fuxx  	242 ㅅㅂㅋㅋㅋㅋ	1
5979	cf.	뭐하길래 교통사고 당햇냐	0
6846	주작광	최다 ㅇㅂ 갈수 있을깜	0
32414	모친리스+2	그냥 고맙네 시발 내고민은 좆도 아니었음ㅋㅋㅋㅋㅋ 살아있으니 어떻게든 될 거라는 말에 눈물이 핑도네 힘내자 게이야	1
24136	16cm소추남	ㄹㅇ 빡대가리새끼 ㅋㅋㅋㅋㅋ	1
31543	존트미개	미친ㅋㅋㅋ	1
15876	 묵공대사  	갓희철은 어디까지 점쟁이일 것인가 크으	0
17958	 이쁜병관  	저희는 중립으로 생각하여야 합니다그러니 잘못된건 말해도 되지만 악플은 달지말자악플  남을 기만하고 남한테 상처가 되는말 그러니 잼민이들 뭣도 모르고 악플하고 욕 달지말자	0
8008	내이름이니셜GF	이글에 민주화 주는놈들 대체뭐노 이기이기 ㅇㅂ 줄테니까 힘내라	0
15078	 오오오오  	4개월5개월뒤에 영상 올릴걸  6개월동안 영상 안올리면 수익 못얻어ㅋ	0
29839	엘샤	게이야 힘을내라 	1
25903	방울이	원숭이는 좆밥인데 왜 안 때리냐 ㅋㅋㅋㅋㅋㅋㅋ	1
12495	한미일동맹	슨타크야 니보러 또 왔다 ㅜㅜ재활 잘하고 근황 글 꼭 올려주라기다린다 사랑한다 힘내	0
21411	 호날두  	도로  야 나 복귀 각 씨게 잡음ㅋ양  나도 각 잘 보고있음 ㅋㅋ 개돼지들 너무달아	0
11346	고담토박이	내가 막플 할테닷	0
6668	아모르면말을말어	금수저임	0
29625	다음생을기약하자	힘내라 게이야 ㅆㅅㅌㅊ 멘탈 잃어버리지 말고 살그라	1
30362	새우잡이배	아 시발 못나가겠다 진짜 충격적이네 일베 딱지 떼고 진짜 사람으로써 응원한다	1
2137	문변	민경욱밖에 없음	0
16750	 Ergo Proxy  	요망한 놈ㅋㅋㅌㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
20087	 원피스  	여러분 관상은 과학입니다	0
15757	 조도연  	433 와 ㅋㅋㅋ 넘어가는거봨ㅋㅋㅋ 힘장난아니닼ㅋㅋㅋ	0
33660	 Joe Cho  	1분을듣기에도 불편한 쓰레기 유트버	1
23365	 네!?지금 뭐라고 씨부리셨어요?!?  	나도 니가 왜 그런지 모르겠어ㅜㅜ	0
4417	주어질것이다	너 같은놈 나올까봐 맨 위에 저게 금지된 문양은 아닌거 알음이라고 적었는데 읽지도 않냐	0
1685	숲속의참치	꼭 오키나와가 아님  우리 인종인 몽골로이드가  북방계남방계  두가지로 나뉘는데 북방계는 몽골 한족 우리나라고남방계는 홍콩 대만 일본 쪽임북방계는  체격이 좋고 쌍꺼풀이 없고 눈이 작고 광대뼈가 튀어나옴남방계는  체격이 왜소하고  쌍꺼풀있는 눈에 얼굴이 동글동글함	0
27240	치질과기혈순환	게이야 무고한 사람패는 거 잘못인거 맞다 아무리 한국인들이 당한 게 많다지만 무고한 사람 때리면 되겠노ㅅ 오 ㅅ	1
9914	ㅁㅈㅎ의神+5	하늘이 사람에게 시련을 주는 건 이 사람이라면그 시련을 넘어 설 수 있다고 판단했기 때문이다	0
12053	판사님왜웃어요	ㅁㅍ은 어디냐 코노야로	0
10111	꼰대질니애미에게	도라에몽ㅇㅂ	0
4938	트루라이즈	이혼각들 많이 보이노	0
26638	빛고을포도	굳이 일베충 아니어도 저런방 들어가면 또라이들 많음	1
3917	입싸신청서	마음속에 걸리는 일이 있지	0
7699	토플러	안보여서 떠났나 싶었드만 진짜 이승 뜰뻔했노	0
22205	 뻐큐  	복귀하면 뒤진다	0
16382	 궁예  	피디들 일부러 악편 안하고 그냥 제시 보여주면 되니깐 아주 좋겠다고 한 댓글 어딨지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
23100	 박정혁  	김신영 ㄷㄷㄷ	0
11901	윤영팀	5백 페이지 가자 이기	0
27972	태정태세문단속잘해라+1	암베는 조까고 ㅁㅈㅎ	1
8196	cbbw	가능성있는 애기다 그곳이라면	0
15595	 그적미적  	533 귀여우셔용	0
3309	여교사의초딩사정	일방 알간베스트는 어디냐	0
20304	 정은지  	영화관 알바 괜찮닿ㅎ 다음에 해봐야징	0
32357	저사양게이	아옛날에 레이저 커팅기로 모기 자르던 게이구나힘내	1
8895	대답	내가 두개줬다 ㅠㅠ	0
15528	 푸드톡 FOOD TALK  	너무해	0
3670	이거완전꼴통	아잉 왜 안글키징 음 이걸루 다시해보세욤ㅇㅂ	0
14757	 엠쥐오  	034 디테일 ㅋㅋㅋ	0
30076	(,,,._.)+2	벙어리장갑끼면 딱맞겟노 ㅠㅠ	1
28059	파오파오쿰챡쿰챡	와 진짜 힘내라 게이야 지금 이 말 밖에는 못하겠다 내가 어떻게 감히 지금 니 심정을 추측해서 위로 할 수 있겠냐 진짜 힘내라는 말 밖에는 못하겠다	1
12292	고양이내꼬양	막플 주식부자되게 해주세요	0
32799	할아버지같이가요	선조치후보고 ㅇㅂ게이들의 승리 ㅇㅂ저격 ㅇㅂ으아 ㅇㅂ노무노무 주고싶은데 난 하나가 끝이노ㅠㅠ	1
20909	 Zion Lee  	실망은 했지만 그래도 힘내세요	0
34210	 ᄋᄋ  	퉤 꽈뚜룹	1
27898	코코코코지마	이제 일게이들 섹스할라고 존나게 지원하겟노 ㄷㄷ	1
9509	통대대김고전중령	그니까 대상은 못 탄다고 아마 분야 최우수상은 무조건 탄다	0
30208	5.18힐링운동	씨발 개색끼야 조심좀해라 니 바퀴벌레 조지는거 다시 봐야하는데 몸조리 잘하고 재활얼른해라 이기야	1
5171	로리야놀자	아	0
16943	 개소름  	유유상종무슨 말이 더 필요 하겠습니까	0
17415	 손아미  	이제 제시가 왜그랬는지 알겠네ㅋ	0
25178	대퇴직근	이게 다 반인반신 갓카시절 슨상님이 분탕스타트 끊고 어찌 윽엑대다 피닉제뽀록으로 집권됐을때 홍어 대거등용해서 분탕인프라 구축한걸로 씨발점이 된건디 그짝은 항상 우파당만 깐다요 홍어도아니고	1
1521	동아시아연방	그럼 진주만에서 민간인 학살했다는 근거 자료 가져와 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
31072	야심가	게이야 이런말하면 상처받을수있겠지만니허벅다리살보고 주부9단김밥햄생각난다이기	1
24441	고추맘마	시발로마 글 내려라 어차피 김치년 따묵하고 버리는건데 그게 뭐가 잘못이냐 어차피 쑤실땐 좋아함 서로 좋아함 제발 글 내려라 형은 이직 50명도 못 채움  글 내리고 84105 으로 연락해라 형이 너도 먹게 해줄게 	1
32172	미니꼬추노무현	일게이들의 힘을 모아 5만베 가자	1
22529	 주효준  	설현 막무가내로 쉴드 치시는 분들 정말 다시 생각해주세요 영상 꼼꼼히 보시고요 설현이 진짜 몰랐을까요 과연 지민 저 성격이면 남 괴롭힌 거 자랑이라고 지 친구한테 쪼르르 가서 말했겠죠 아닐 거 같아요 그럼 또 설현은 좋다고 지 친구 따라서 괴롭혔겠죠 아니었음 이미 한참 전에 지민이 팀에서 빠지던 했겠죠오 아 그리고 지민이 무서워서 그랬을 것이다 라는 말도 안 되는 소리 하신 분들 진짜 그런 거였음 민아를 챙겨주던 지민과 거리를 두던 뭐라도 하지 않았을까요 진짜 정말 다시 생각해 보세요	0
24107	번만넣었다뺄게	흥분되서 보짓물나왔긔 보단 어감이 좋으니까	1
31839	예의상하는말	막플 아직멀었어  이 병신 머저리새끼들아	1
21012	 Shua K  	넷플릭스한테 상표권 표절소송이나 들어왔음 좋겠네	0
24628	김대중친목밴센터	애미보지 사다꼬보지 ㅋㅋㅋㅋㅋㅋㅋ	1
20996	 John J. Jeong  	넣었다 빼버리네 무친련 무친련	0
10931	NIS국가정보원	힘내 슨타크 희망 가지고 살아라	0
11323	ook	5만베까정 간다낼까지라서 시간이 충분	0
11776	대가리운지	ㅠㅠ 5만베못해서  죄송합니다	0
19913	 낫투데이  	어제 무한도전 보면서 권지용 머리는 백발로 나나 했더니 흑발이 레전드네	0
13355	 알빠야쓰레빠야  	형 언제와	0
15950	 율팬  	첫장면부터 너무 웃기다 ㅋㅋㅋㅋㅋㅋㅋㅋ행복해요	0
16388	 권현중  	피타고라스답이없다	0
12620	존댓말을좋아해요	막플이에요	0
32614	외국인탐지기	노무현바보	1
6934	닉슨독트린	닥 ㅇㅂ	0
26291	사업아이디어10만개	그년이 오늘부터 1주일간 원나잇 다니면 니 애인지 딴넘애인지 어찌아노	1
24197	703특공연대	ㅋㅋㅋ병신새낔ㅋㅋㅋㅋㅋㅌ인생종쳤넼ㅋㅋㅋ	1
30506	내자지20CM	빨리 부캐 동원해라 병신들아	1
240	맨독사이+1	비밀 ㅋㅋㅋㅋㅋㅋㅋ니가 링크 가르쳐주고 능욕 잼 ㅋㅋㅋㅋ두번죽이노 ㅋㅋㅋ	0
19674	 달달드래곤  	안 돌아오는 게 좋은 거 같다 ㅂㅂ	0
14755	 실주  	033 여기 이어폰으로 듣는데 순간 움찔 했음ㅋㅋㅋㅋ	0
33388	 황현진달려라  	홍보대사 내려논게 아니라 잘린거면서 ㅋㅋㅋㅋㅋ 아직도 입터시네	1
5894	ㅊㄴ폭격기	와힘내라유뷰	0
7496	혀니사랑무혀니	멘탈갑이노 화이팅	0
22090	 배준형  	보겸은 이제 가버린건가	0
34552	 김예린  	1영상보고 생각하기2망상인 것을 자각하기3영상 계속 보기4현타 오기	1
10055	렙병신	가인박명이다	0
7578	모링이필요해	그래도 마음까지 망가져버린건아니라 다행이다 니글 재밌게봤었는데 힘내 	0
12339	맘모스좆물	ㅁㅍ 올해아다땔수 있으면 	0
27087	다음팟플레이어	짱깨놈들 박멸하자	1
4930	반뽀야힘내	일베  슨타큰  ㅜㅠ  힘내라  이기야	0
18438	 11월2일  	조금 쉬세요 댓글 너무 악의적이라서 걱정되네요	0
13713	 Hn s  	시간좌 마렵네 아ㅋㅋㅋ	0
22369	 최민서  	사람은 똑같은 실수를 반복한다	0
19500	 무꾼  	아니 주유 어디서 했	0
4635	찹쌀보지	처남 나 한입만 줘	0
30404	돈좀빌려줘	홍어야  꼭 이러고 싶냐니네 좌빨들이 입에 담고 있는 정의가 이런때 발휘 되는거임	1
11521	순살피자	4만이라니 ㄷㄷㄷㄷㄷㅋㅋㅋㅋ	0
31825	허언증작렬이다씹	바퀴벌레 그만죽이고 모기죽여라아니다 바퀴벌레죽이고 노짱 그만죽여라	1
23039	 김현민  	긋긋	0
27855	친일소녀+6	 씹센징들한테 엄청나게 시달렸겠노 ㅠㅠ	1
28069	이화여대입구+1	이정도면 일상생활 불가아니냐너그럼혹시  와 너 대단하다 니가 최고해라  도 최고자리 결정권도 없으면서 나대는거에 불과하다고 보는거냐상또라이새끼네 ㅋㅋㅋㅋㅋㅋ	1
14809	 강아지좋아  	10시까지 피방달리고 독서실와서 유튜브켰더니 괴물쥐영상이 오우쒯 수능을버리고 괴물쥐를 택한다	0
1197	2019년기해년	집에 카타나 없냐 못난놈	0
28791	마왕님	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ대체뭐가병신아	1
22651	 모의고사9등급 문지기  	궤뭬렝	0
33332	 야무져  	제목 존나적절해 ㅎ  ^^1발	1
25627	모쏠아다28살	야이 시발아 ㅋㅋㅋ 차라리 전라도랑 손을 잡고 말지 워마드랑 손을 처잡는게 정상이노 ㅡㅡ	1
5532	후다임+3	실망이네 고향이 그짝이었노	0
17743	 지준혁  	재미있네요 ㅋㅋ	0
34812	 냐하하  	전부터 별로엿는데 이런 애랑 친햇군 음 동물학대하는 인성과 사람학대하는 인성이 친구라 ㅋㅋ	1
5479	명수야엄마도사람	일베회원대바늘밟고 분신해 충격	0
34903	 맛있는꽃  	지민이랑 키썸 제시 뒷담화 깠을 듯	1
32448	호게이	5만베 찍자 일게이들아	1
16980	 넌나에게목욕값을줬어  	유희열의 스꿰찌뿍	0
15845	 P진들  	324 탑 인소남의 정석 아니냐 진짜 보자마자 억 소리남 흑발에 덮머리 미쳤네 진짜	0
28932	에레에	아 씨발 왜 하늘은 홍어새끼들을 태우지 않고 이런 능력자게이를 태웠냐 이기야 씨발 통들통들	1
32865	베충거리지마	ㅋㅋㅋ씨발 어쩌라고 ㅋㅋㅋㅋㅋㅋ병신년ㅋㅋㅋ	1
7930	방심은한순간	비록 힘들겠지만 딛고 일어나서 다시 윾쾌해졌으면 좋겠다 힘내라누군가 했는데 가슴이 철렁했노	0
25531	당근요정	띠용 나 여행에서 스시녀한테 고백받은적 있는데 평타는 치는거냐	1
16912	 퍼플공주  	월 ㅋ 먄	0
23738	 이진규  	내로남불하는거 개역겹네	0
1159	slakgnlq	정보글 ㅇㅂ	0
5769	I.삼일한.U	하켄크로이츠  욱일기	0
20240	 거니  	영상 비공개말고 삭제하셔야죠 인스타 내돈내산이라며 당당하게 올렸던 얼굴경락업체피드는 왜 지우심	0
33901	 jeonghyun kim  	그와중에 미간 존나넓네 ㅈ민	1
27297	일베가잘못했네	별 병신같은년 얼마나 대가리가 텅텅이면 카드를 도용하냐 병신같은년 ㅋㅋㅋㅋㅋ조회한번만 해봐도 바로걸리는거 존나멍청하네ㅋㅋㅋㅋㅋㅋ	1
28936	당진시	잘살아봐 새꺄 ㅠㅠ	1
33445	 유래성  	나라가 망해간다ㅡ뭉가야ㅡ어리석은 국민들이 어리석은 뭉가를 당선시켜 자업자득 하고있네 누구를 원망해ㅡ	1
30983	간민정음+2	창조게이야넌 우리에게 큰 웃음과 꿀잼일베를 줬었고 앞으로도 줄꺼라 믿는다 진짜 미안하다 너무그냥 울적하거나 심심하면 일베에 뭔글이든 싸라다 일베 눌러줄께	1
20884	 타키야코  	신영님은 그냥 피해받은것 같은데	0
32921	초아지원	니에미나 신고해 니같은 일베충 낳았다고	1
27276	인동초등생김대중	인생  조져라 화팅	1
1447	동아시아연방	국제법에 전범국이란 개념은 존재하지 않는다	0
12264	지안루이지부폰	가입자수 50만 될꺼같다	0
16647	 흠  	형은 유비지 바부야	0
18145	 픽클  	제시 너무 머시써 반하겠다	0
20876	 kngkng  	시청자분들과 가족까지 속였다는 구절에서 정신 못차렸나 싶다가족과 함께 시청자를 기만했다는 말 만큼은 듣고싶지 않겠지 나라도 그렇겠다뻥 하고 걷어차며 암튼 안녕히 가세요 멀리 안나갑니다가족들을 위하는 기특한 마음만큼은 알아줄게용	0
19368	 임형진  	아개욱기넼ㅋㅋㅋ	0
32130	적당히하세요	막플이란 새끼들 죄다 1랩새끼들이네 좆급식충 새끼들	1
27320	가지가지나물	여행 좋아하고 공부 좋아하네 지나는 어딜 가나 다 개좆같아 한족년들은 위구르족애들처럼 예쁘지도 않으면서 왜 이리 자뻑이 심하냐 나 북경에서 4년 유학했다 북경만 해도 여러 지역에서 온 한족들과 소수민족들 많다	1
32710	슨타크의막플은나	비리왕 김대중 4019421900개대중의 만행 6221538356김대중 노벨상 로비의 진실 4431131912사람들이 잘 모르는 개대중에 대한 사실 4429992369김대중이 개씹새끼인 이유 4339245952김머중  극복이 개소리인 이유를 알아보자 4175249361김대중의 북한내 남한 간첩 명단 전달사건을 알아보자 44231010591990년대 우리나라 김대중 미스테리 45934378121998년 장성까지 올라갔던 북파공작원들이 모조리 사형된 사건 4594589464 44살김대중이 24살 임신시키고 버림 3852731586전직 대통령김대중이 출생일자도 불분명 4516554839김대중의 동성애 친화적 교육의 결과 4227981598김대중식 한풀이 3120274122김대중 정권은 굶주린 이리떼처럼 달려들어 20조원짜리 회사를 뜯어먹었다 4177547626영화계가 좌파 천국이 된 이유는 김대중 4111271328김대중 사망당시 화환 모습 5432906648김대중이 얼마나 씹새끼인지 알게되는 짤막한 영상 5929774531김머중의 카드대란 5385093162김대중이 창녀와 성관계 후 먹튀 3920777889김대중의 죄악 실체모음 4873648486김대중 구라 모음집 4980447427	1
34009	 유통기헌  	제시가 얼마나 빡쳤겠냐 저기 껴있을 클라스도 아닌데 잘하는 사람들 떨어뜨리고 좆밥들만 살리는데 경쟁프로그램 할 맛이 나겠냐 ㅋㅋㅋㅋㅋ	1
22789	 갓치현  	그러니깐 왜 뒷광고를 해가지고 이렇게 망하냐고 그러니깐 앞광고를 했으면 욕도안먹고 영상삭제도 안하고 구독자분들께 상처도 안줬을거잖아 이미이렇게 망한거 채널삭제나 해라	0
4943	남작리븐데어	파이팅	0
2892	MACHOBOY	결과를 가정하고 본다면 잘했다고 볼수도 있고 잘못했다고 볼수도 있고	0
25172	허봉길	그래도 김치녀보단 낫다	1
22889	 YallZzal얄쨜  	근데 먹을걸 출근전에 사가면 되지아나	0
10793	두유노우유두?	그건니엄마고 ㅎㅎ	0
25483	리모콘내놔	20대중후반이 왜 30중후반이상한테 벌려	1
18372	 무지  	제시말 팩트	0
25969	니꼬라지스님	애초에 일베 이미지란게 없는데 훈장질하는것도웃기네소속감이나 자부심 이런거느끼지말고 걍 그려려니해라 극딜넣는새끼들이나 쉴드치는새끼들이나 어휴	1
13734	 유정수  	시작할때 기모링무여 다음팟안봐서그런데 이제 기모링씀	0
25252	씹질차	말하는 뽄새까 홍어나 과메기네 병신 촌놈새끼	1
28924	병슨상키	시발 존나 긍정적인 게이네 ㅜㅜ ㅇㅂ	1
22962	 이시연  	근데 제시 말이 맞는게 지민 키썸 무대는 완전 대학 느낌이고 퍼포먼스 적인 요소도 좀 있다 쳐도 관객한테 가서 이름 부르라 한건 너무 예의 없는 일임그리고 이번에는 타이미가 자기 팀거 감싸주고 평소보다 더 잘한거 랩 잘 모르는 나도 느끼는데 심사위원들 뭐한거임	0
24274	매강준	ㅋㅋㅋㅋㅋㅋㅋㅋㅋ여시 씹개보지련들 사냥꾼게이ㅇㅂ	1
5522	우익결사단	저 벌레글 본 기억이 난다 힘내라	0
31249	그때쇼부쳐야했어+1	이 글은 내가 무조건 막플단다 역사에 한 획을 긋겠다 개새끼들아	1
181	노1무1현1	무슨죄 무슨죄로 99년형이다 이기야	0
716	보혐왕김보빨	북괴 절대조넘 김정은여자들은 보한민국 절대조넘이다 위도 절대조넘 국가 아래도 절대조넘국가 햐	0
15322	 내목소리는 100개  	엘사님 뭔가 정선호님 어머니 닮으심	0
19195	 박주환  	진짜로 이놈이랑 즈그 언니는 무서운놈들이다ㅋㅋㅋ	0
6112	오징오징어+2	슨타크에서 다슨베이더로 전직함ㅋㅋㅋㅋㅋㅋㅋㅋ	0
27872	카스007	아직도 이런 병신이 있네 	1
470	고타마붓다	당연한거다 인간이 문명화된지도 얼마 안됐어인간도 법이나 제도로 사회를 유지시키는거 뿐이지결국 본능이 앞서는 동물일뿐이다 세상사 돌아가는거가만히 보면 이 세상은 온갖 모순덩어리 사건 사고로 가득하지문명화되도 결국 인간도 동물이기에 끝없이 이기적이고 탐욕스러운거지 이게 자연스러운 거고 우리가 현자라고 칭송하는성인들은 이 본능을 끊어내서 마음의 평안을 얻은거다	0
32769	바퀴:반격의서막	설렜니 럽폭새끼야ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ때려봐때려봨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ민나 젠카이노 표절라이브	1
1096	니나대	어디서 유학하냐 광고도 찍고 완전 모델이노	0
18656	 너가알고있는동생  	지금들어도 촌스럽지않아	0
15725	 이름이 어떻게엄준식과 김건부야  	31조회 댓 48실화 ㅋㅋ루카쿠	0
3692	불쾌한기분	애국 열사들이네나라에서 표창해야한다	0
7513	이카비조언	일베 올라가는 속도봐라  힘내라 	0
26527	스리링	너 진짜 밴당한다 그러다 시발롬아	1
14825	 남성훈  	112 리신 닉네임 뭔데 ㅋㅋㅋㅋ	0
